28-12 13:12:04,50.251,0.503,49.246,0.0,0.0,0.0,1143119872.0,27099136.0,830599168.0,98111488.0,1002.0,30166.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:05,49.751,0.498,49.254,0.0,0.0,0.498,1143021568.0,27099136.0,830599168.0,98209792.0,882.0,6713.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:06,50.251,0.503,49.246,0.0,0.0,0.0,1143021568.0,27099136.0,830599168.0,98209792.0,690.0,976.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:07,49.495,1.010,48.990,0.0,0.0,0.505,1143013376.0,27103232.0,830603264.0,98209792.0,1722.0,44571.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:08,49.0,1.500,49.0,0.0,0.0,0.500,1143013376.0,27103232.0,830603264.0,98209792.0,564.0,949.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:09,50.505,0.0,49.495,0.0,0.0,0.0,1143013376.0,27103232.0,830603264.0,98209792.0,564.0,822.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:10,49.749,1.005,48.744,0.0,0.0,0.503,1143013376.0,27103232.0,830603264.0,98209792.0,1320.0,2218.0,2.0,0.0,0.0,0.0,0.0
28-12 13:12:11,50.754,0.0,49.246,0.0,0.0,0.0,1143013376.0,27103232.0,830603264.0,98209792.0,504.0,787.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:12,50.505,0.0,49.495,0.0,0.0,0.0,1143009280.0,27107328.0,830603264.0,98209792.0,996.0,1565.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:13,50.254,0.508,49.239,0.0,0.0,0.0,1143009280.0,27107328.0,830603264.0,98209792.0,816.0,1644.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:14,50.251,1.005,48.744,0.0,0.0,0.0,1143009280.0,27107328.0,830603264.0,98209792.0,1470.0,89229.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:15,50.761,0.508,48.731,0.0,0.0,0.0,1143009280.0,27107328.0,830603264.0,98209792.0,816.0,1188.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:16,49.246,1.508,49.246,0.0,0.0,0.0,1143009280.0,27107328.0,830603264.0,98209792.0,1320.0,2022.0,2.0,0.0,0.0,0.0,0.0
28-12 13:12:17,50.754,0.503,48.744,0.0,0.0,0.0,1143005184.0,27111424.0,830603264.0,98209792.0,816.0,1621.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:18,50.251,0.503,48.744,0.0,0.0,0.503,1143005184.0,27111424.0,830603264.0,98209792.0,564.0,12953.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:19,50.251,0.503,49.246,0.0,0.0,0.0,1143005184.0,27111424.0,830603264.0,98209792.0,948.0,66324.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:20,49.495,1.010,49.495,0.0,0.0,0.0,1143005184.0,27111424.0,830603264.0,98209792.0,1140.0,94757.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:21,49.500,1.0,49.0,0.0,0.0,0.500,1143005184.0,27111424.0,830603264.0,98209792.0,1074.0,55149.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:22,50.0,1.010,48.990,0.0,0.0,0.0,1142996992.0,27119616.0,830603264.0,98209792.0,312.0,444.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:23,50.254,1.015,48.731,0.0,0.0,0.0,1142996992.0,27119616.0,830603264.0,98209792.0,870.0,1300.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:24,49.749,1.005,48.744,0.0,0.0,0.503,1142996992.0,27119616.0,830603264.0,98209792.0,1692.0,109283.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:25,51.0,1.0,48.0,0.0,0.0,0.0,1142996992.0,27119616.0,830603264.0,98209792.0,936.0,2007.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:26,50.505,0.505,48.990,0.0,0.0,0.0,1142996992.0,27119616.0,830603264.0,98209792.0,876.0,1740.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:27,48.241,1.508,49.749,0.0,0.0,0.503,1142992896.0,27123712.0,830603264.0,98209792.0,1008.0,1325.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:28,49.749,0.0,49.749,0.0,0.0,0.503,1142992896.0,27123712.0,830603264.0,98209792.0,1320.0,4994.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:29,50.0,0.505,49.495,0.0,0.0,0.0,1142992896.0,27123712.0,830603264.0,98209792.0,504.0,833.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:30,51.500,1.0,47.500,0.0,0.0,0.0,1143246848.0,27123712.0,830603264.0,97955840.0,624.0,848.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:31,49.246,1.508,49.246,0.0,0.0,0.0,1143246848.0,27123712.0,830603264.0,97955840.0,1530.0,23864.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:32,49.500,0.500,49.500,0.0,0.0,0.500,1143238656.0,27131904.0,830603264.0,97955840.0,624.0,1862.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:33,49.746,0.508,49.746,0.0,0.0,0.0,1143238656.0,27131904.0,830603264.0,97955840.0,768.0,28118.0,2.0,0.0,0.0,0.0,0.0
28-12 13:12:34,50.505,0.0,48.990,0.0,0.0,0.505,1143238656.0,27131904.0,830603264.0,97955840.0,936.0,2234.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:35,50.0,0.500,49.500,0.0,0.0,0.0,1143238656.0,27131904.0,830603264.0,97955840.0,684.0,1053.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:36,50.251,0.503,48.744,0.0,0.0,0.503,1143238656.0,27131904.0,830603264.0,97955840.0,816.0,1954.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:37,50.505,1.010,48.485,0.0,0.0,0.0,1143230464.0,27140096.0,830603264.0,97955840.0,696.0,12998.0,2.0,0.0,0.0,0.0,0.0
28-12 13:12:38,50.251,0.503,49.246,0.0,0.0,0.0,1143230464.0,27140096.0,830603264.0,97955840.0,1074.0,45544.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:39,50.500,0.500,49.0,0.0,0.0,0.0,1143230464.0,27140096.0,830603264.0,97955840.0,1254.0,1568.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:40,50.254,0.508,49.239,0.0,0.0,0.0,1143230464.0,27140096.0,830603264.0,97955840.0,570.0,32702.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:41,49.746,1.015,49.239,0.0,0.0,0.0,1143230464.0,27140096.0,830603264.0,97955840.0,762.0,19305.0,1.0,0.0,0.0,0.0,0.0
28-12 13:12:42,49.246,1.005,49.749,0.0,0.0,0.0,1143222272.0,27148288.0,830603264.0,97955840.0,1014.0,25845.0,1.0,0.0,0.0,0.0,0.0
